Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.25831753,88.65893,0.10856052631578947,0.10818482050459031,0.9999853991293988,0.19524661283129643,0.10818464961442696
0.18499525,1.0437868,0.7596350526315789,0.30557866045904036,0.9608852410506397,0.4636942663191609,0.3018242112578689
0.17612652,0.1852912,0.917111052631579,0.5946196887333266,0.7337180824968657,0.6568859627145157,0.4890768352344247
0.1751131,0.16966668,0.9211094736842105,0.6246780703785264,0.6776020698194164,0.6500646679522438,0.4815524510838173
0.17339814,0.1680912,0.9213322105263158,0.6330998315288283,0.6481832623406558,0.6405527648825383,0.47118619122219346
0.17236336,0.16505668,0.9225135789473684,0.6451564987583578,0.6299409346114611,0.6374579340567551,0.46784458989562505
0.17238335,0.1661601,0.9226282105263158,0.638284183117355,0.6566498205066308,0.6473367648131303,0.4785646182833534
0.17039405,0.16446668,0.9237871578947369,0.6535875960827603,0.6281995374444194,0.6406421390871199,0.47128291784541193
0.1717543,0.16656917,0.9220863157894736,0.6989518784156792,0.4909922362304056,0.5768001061172963,0.40528397212263595
0.17123751,0.16297263,0.9240291578947368,0.6764511275417178,0.5702185068955045,0.6188086102036883,0.4480252445643653
0.17240956,0.16924581,0.919411052631579,0.748023795941651,0.3841946549132903,0.5076524657087607,0.3401704053807145
0.16971584,0.16583239,0.9231033684210527,0.7208874851907198,0.4714591915400609,0.5700842508174377,0.39868380437332546
0.16861248,0.16164887,0.9248743157894737,0.6549146206779373,0.6453331723992929,0.6500885939787472,0.4815787103353895
0.16951881,0.16672194,0.9226098947368421,0.7352335828491181,0.44438528387986015,0.5539534736985159,0.3830813626137938
0.16982628,0.17240177,0.9164227368421053,0.7688250825994996,0.3248080472211623,0.45668070383848447,0.29590811504419284
0.16861294,0.16359544,0.9239353684210526,0.7271095741350784,0.4748164183869737,0.5744838965355205,0.40300063614808207
0.16832533,0.16568646,0.9227214736842105,0.7375500719480419,0.4430400570017988,0.5535608301387457,0.3827059178657644
