Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.302529,0.16712956,0.9249666666666667,0.6420678693259227,0.674916472081415,0.6580214223208797,0.49076870583630816
0.17592743,0.16278598,0.9261337222222222,0.6724765204118691,0.6026537512188477,0.6355691610391033,0.46629410461344367
0.17196095,0.15725715,0.9279281666666667,0.6842573228282142,0.6046448891804584,0.6419056982469141,0.4733409708357632
0.17148268,0.15705124,0.9276404166666667,0.6693930869226001,0.6387418542913771,0.6536043369882027,0.48596654771513625
0.16854607,0.15308668,0.9299668333333333,0.6792757002261577,0.654250681028593,0.6664762061649593,0.5002798767333886
0.16687797,0.15275797,0.9300176944444444,0.7412689707089446,0.5293163971286317,0.6173551621715868,0.4475139238695595
0.1651304,0.14909896,0.9322830833333334,0.7147441217055533,0.6099895629351755,0.6581719843516178,0.49116597984845844
0.1636369,0.14796858,0.9312951388888889,0.7171940099856681,0.5896724543128694,0.646936526624859,0.4790802721772131
0.16411842,0.15160435,0.9308356388888889,0.6719280414558337,0.6895774265767726,0.6806318858582653,0.5164437422406728
0.16315985,0.15518373,0.9261655555555555,0.6260087844404373,0.7697511267859011,0.6904393846952784,0.5276907651876231
0.16132312,0.1522281,0.9295885555555556,0.6558679996826412,0.7221018848653852,0.6872041451008996,0.5239552760973586
0.16144648,0.14675783,0.9325856388888889,0.7019844486377055,0.6415679480304192,0.6703676120534672,0.5048880159491769
0.159505,0.1529641,0.9298092499999999,0.6539719705059089,0.7313338193220904,0.6904204970946733,0.5276126115602512
0.15881513,0.14955477,0.9316848055555557,0.6828237178920737,0.6766024378004323,0.6796047497060639,0.515165708620108
0.15825702,0.14960234,0.9309742499999999,0.6658109167791973,0.7140635159802823,0.689018849553788,0.5260834793512467
0.15681039,0.14631678,0.9325038333333334,0.6819734725943037,0.6931815964509259,0.6874962023073642,0.5244750311412738
0.1551929,0.14659426,0.932982388888889,0.7065214475181515,0.6377734203358525,0.670310024796304,0.5048924374072796
0.15415116,0.14650021,0.93238725,0.696013370529811,0.6528432974396158,0.6736991330805996,0.5086101501936197
0.1530546,0.1467682,0.9320941666666668,0.6886677198239498,0.6674818169345974,0.6778534579297801,0.513349866715871
0.15178904,0.14734988,0.9325093611111112,0.7185832018603966,0.6060805716661553,0.6574624411306637,0.4904571093091616
0.15071772,0.14785804,0.9320524444444445,0.6860084565424028,0.6726955397680979,0.679247547168066,0.5148658494561071
0.1487741,0.15085995,0.930501,0.7022195335393686,0.6070517506433714,0.6511160695145303,0.48351710825423266
0.14731087,0.15321738,0.9289667222222223,0.6809773548772103,0.6325001637647438,0.6557991304184766,0.48840811357117603
0.14561673,0.15601344,0.9298964444444445,0.6656174205704466,0.6934570233665017,0.6792039102096528,0.5146739561755908
0.14313704,0.1562149,0.9274896666666667,0.6574998042827961,0.6764731098879849,0.6666736713922217,0.5005581786562332
0.14257243,0.15246457,0.9285173888888889,0.6744082781299308,0.6421662649149131,0.6578675695213465,0.49081543225419016
0.14154598,0.15345566,0.9282694444444445,0.6552202855893998,0.6949365115426818,0.6744933457514407,0.5094969124342096
0.13897315,0.15619312,0.9289030277777778,0.6674932237300638,0.669663433956241,0.6684665720284766,0.5025628275479928
0.13794123,0.15697126,0.9281115555555557,0.6761797722861734,0.6294715052658099,0.6519280621157969,0.4841797117214351
0.13664103,0.15749884,0.9274423611111112,0.681419000558391,0.6032642549919915,0.6399475342425922,0.4711808450053352
0.1333213,0.15888761,0.9289016944444444,0.6826398216862746,0.6256475773642785,0.6528895154743984,0.48508725296101823
0.13183402,0.16361864,0.9281419722222223,0.6755012092331002,0.6316126353972572,0.6528060288821894,0.48518957597352386
0.13044582,0.16316119,0.9278345,0.6651025674626726,0.6541397612233316,0.6595736202471484,0.4925120016798809
0.130394,0.16001157,0.9277116666666667,0.6669251481541671,0.64730193518743,0.6569461316269958,0.48969808100679124
0.12877673,0.16694541,0.9253573611111111,0.651454812962866,0.65049937660444,0.6509362822088227,0.4830754228715253
0.12756555,0.16481274,0.9267465277777779,0.6647598496431121,0.635878109281676,0.6499631899525649,0.48193152520914834
0.12616135,0.16763853,0.9273079722222223,0.6674199441626903,0.638348555287235,0.6525422812372548,0.4848939199118873
0.12529436,0.16673945,0.9261190555555556,0.6594690030020903,0.6404278637960973,0.6497206570374586,0.481577940813882
0.12503506,0.16875191,0.9257161111111111,0.661079480941658,0.6255700366989938,0.6428251563542117,0.4740796926207977
0.123725146,0.17160065,0.9262408333333334,0.6648120127763827,0.6252236503121441,0.6444057909123592,0.47596104297430547
0.122330084,0.17111291,0.9257688333333333,0.6619022107140575,0.6254257817203254,0.643112059465282,0.4745669585153524
0.1222951,0.17530443,0.92425425,0.6387797766334926,0.6745803598178126,0.6560378931187903,0.48856611332632616
0.12144312,0.17443442,0.926312888888889,0.6629705911213457,0.6318780219208889,0.6469987039042221,0.4788393559883177
0.12117041,0.17320867,0.9264564444444444,0.6543455072373926,0.6654368284730005,0.6596709793378454,0.4926164671857165
0.120719254,0.1750531,0.9224455277777778,0.6415503109816649,0.6225532326133543,0.6318703858564493,0.4622613921131938
0.118197,0.17821325,0.9238934722222222,0.6426565528774412,0.650791975387968,0.6466446669139325,0.47832164455254006
0.11725993,0.17653067,0.9264054166666668,0.6657700616067274,0.6261067583899353,0.645312881258814,0.47687561881200596
