Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.2145854,4.750883,0.8896161458333334,0.34588889948755386,0.06116465076446691,0.10344600278648813,0.054588980253728284
0.17739308,0.265151,0.9209571458333333,0.6046408072532481,0.7112465231330382,0.6536187551408728,0.4858008062795506
0.17319103,0.15639317,0.9288743958333333,0.680951790862486,0.6079682807372728,0.6423310837336456,0.47347854726807886
0.17236221,0.15335321,0.9300539375,0.7027812806422581,0.5803142680166082,0.6355763489536659,0.4662007532362473
0.17233029,0.1556834,0.9292693958333333,0.701546783656686,0.5683337303246436,0.6279280380766273,0.45807623794159746
0.17208686,0.15496695,0.9289262916666667,0.6655202154238,0.6510648635816045,0.6581044731925368,0.4907249804577388
0.17082506,0.15710834,0.9258221041666667,0.6259995052005427,0.732354918534756,0.6748186449631008,0.5094527837392191
0.17012562,0.15004662,0.9315954166666667,0.6915919878894643,0.6304703518833502,0.6595442936351216,0.492435299807956
0.16803432,0.14940095,0.9320944583333333,0.6860339496076735,0.6530896672782445,0.6690988717345978,0.5032228061638023
0.16670893,0.16191927,0.9306374791666667,0.7679780266334788,0.4852550443979422,0.5946737742516014,0.42385069089026195
0.16648482,0.15610264,0.9302671874999999,0.6620141768804009,0.687710582841704,0.67454230883467,0.5092592368346642
0.16580534,0.15007992,0.9315832083333333,0.77417176393595,0.49079386973121664,0.6006911447302357,0.429916141837822
0.16500044,0.15229443,0.9335018333333334,0.6848836417698907,0.6823805214645184,0.6833501190155102,0.5192630073662088
0.16483247,0.16030006,0.9259217916666667,0.6132166151113623,0.799402574713104,0.693951840923575,0.5315926744505176
0.1636119,0.17651853,0.9262093958333333,0.6150342357578462,0.7970397639096168,0.6942263885939415,0.5319779760717708
0.1620474,0.14743288,0.9331807083333333,0.7901145029633299,0.49472273455181237,0.6084624512702244,0.43776948663424525
0.16147435,0.1406083,0.9360037291666667,0.7277106729433513,0.6259109661462832,0.6728198264849781,0.507296947273251
0.16118611,0.15755749,0.9293129375,0.6389048333284867,0.7569519632537349,0.6926477286208852,0.5301099586126095
0.16140427,0.14434141,0.9354620833333334,0.7259349661333996,0.6197074838784693,0.6686224911135275,0.5028037757341232
0.16014081,0.14067647,0.9358025,0.6992672351749312,0.6832437386776629,0.6910674522553462,0.5282919745353251
0.15897582,0.1521866,0.9331504374999999,0.7064754020142012,0.6216274525840135,0.6613410127318815,0.4945935279606978
0.1586574,0.14387128,0.934715375,0.7656205162307237,0.5442118256185283,0.6361888540117699,0.46696260764449454
0.158157,0.14208682,0.9356929583333333,0.7140990370628089,0.6472591493660911,0.6789802949876413,0.5143573101290826
0.15683638,0.14161044,0.9354140833333333,0.7183370206829512,0.6336551009915823,0.6733386439152185,0.508096184947614
0.1556601,0.14321648,0.9341483958333333,0.6827303174123516,0.6988416177212684,0.6905647599374543,0.5277400542466175
0.15480044,0.14180881,0.9351627291666667,0.706860983023624,0.6538724688988143,0.6793286085699025,0.5148691237616864
0.15309308,0.14776751,0.9323286666666667,0.757851023527235,0.521892471059937,0.618118777141534,0.44777345533637347
0.15190312,0.14768377,0.9329321458333333,0.6913233430521298,0.6542417560708877,0.6721882168978572,0.5066247286346552
0.14861004,0.15020186,0.9344058125,0.6951113772648208,0.6682595332720713,0.681420865855104,0.5172304917906376
0.14743163,0.18966067,0.9242388333333333,0.6180981085907841,0.7286118251334249,0.6688116392687656,0.5027950700278473
0.14455806,0.16102362,0.92569575,0.6297808050542419,0.7132823836526014,0.6688586859029905,0.5030431776424338
