Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.22376093,21.097958,0.5436055416666667,0.18518900141932226,0.990120876525833,0.31198020803089194,0.18484712399414818
0.17866099,0.16287562,0.9256925833333334,0.662946795445305,0.5950940861006887,0.6271856544899634,0.4574537602400402
0.17558037,0.16322179,0.9274521250000001,0.7062480719114903,0.5290967560858434,0.6049642780130515,0.43416453529872434
0.17337304,0.15661186,0.9283046875000001,0.6942377758493161,0.5679815490164019,0.624737462639289,0.45471632570433296
0.1734977,0.15992433,0.9273004583333333,0.6491202383524729,0.6708617580030798,0.6597540109895206,0.49263379591087497
0.17282802,0.16361381,0.9216304166666667,0.754687262248033,0.37393046729862445,0.49999336094762703,0.3341331609078002
0.17234612,0.17673528,0.9093901458333333,0.5769981384998809,0.5008164231554422,0.535353838593198,0.3658009143480842
0.17148097,0.15906402,0.9295128333333333,0.6808367774728362,0.6198446957619014,0.6488619656667073,0.4806595713466484
0.171358,0.1567423,0.9279929375,0.6626349503331954,0.6419285695965414,0.6520533130266486,0.4841887463147331
0.17214952,0.15751934,0.9291418333333333,0.705689242739689,0.5582940723345525,0.6233800675218142,0.45335449882829737
0.17035241,0.15846807,0.930248375,0.7084290015447845,0.5715066373710418,0.6326184859612521,0.46322443153269016
0.17066237,0.1645002,0.9259459375,0.6342567456809363,0.7003225917445196,0.6655271652330675,0.4991878424169695
0.16988514,0.15165515,0.9305175625,0.7061950126946379,0.5800380792449897,0.6369186425643418,0.4678848415155721
0.16907252,0.15940738,0.9249299791666667,0.6169502759567371,0.7560048075391448,0.6792652160105638,0.5146097873816571
0.16809739,0.1639888,0.9245675208333333,0.6144415573104276,0.7579911850124066,0.678668266558922,0.5140462884256731
0.16819188,0.14964607,0.9305940833333333,0.6587148804844377,0.7049493722453851,0.6810230670406475,0.516843217148583
0.16727418,0.1487276,0.9324088125,0.719564289766901,0.5835343139062983,0.6444434053257042,0.47607905580576354
0.16593039,0.14428437,0.9347027916666667,0.7364249341020297,0.5892297853393904,0.6546546783329636,0.4872485644595007
0.16521828,0.14368965,0.9344504583333333,0.7013627581529271,0.6557174062497595,0.6777360275989277,0.5130826723567288
0.16335821,0.14551276,0.9328356874999999,0.6738778013292006,0.699863551213705,0.6865859506872594,0.5232377591052513
0.16366315,0.14645082,0.9312772083333334,0.6711918743817779,0.680220652414864,0.6754983710517575,0.5103381925999309
0.1625685,0.14431436,0.9338873541666666,0.6918523306944133,0.6694068941852578,0.6803944689763279,0.5160970511964148
0.16235194,0.1444982,0.9327500208333334,0.6722903436690795,0.7021875464040037,0.68690757927736,0.5236556421301493
0.16152354,0.14424358,0.9338742708333334,0.7104382277607434,0.6262787527169185,0.6656560086598783,0.4993408203409554
0.16176936,0.14601757,0.9337634374999999,0.7696133206506781,0.5255382654151594,0.624351723986563,0.45467708718729694
0.16085584,0.14466357,0.9350585416666667,0.7554233526822645,0.5634733332233758,0.6454208515612232,0.4772520926447572
0.16071714,0.14220424,0.9346215833333333,0.7019404450169575,0.6559727694006734,0.6781773868828822,0.5136999888128739
0.15942098,0.14252368,0.9350512083333333,0.7077677969437491,0.6500188007173395,0.6776651758373582,0.5131148931091775
0.16004893,0.15370858,0.9278942083333332,0.625606829552441,0.7823481585138644,0.6952153472762399,0.5332738755707644
