Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.3900514,0.38726974,0.8813131249999999,0.46579468546774094,0.9067198839795743,0.6154323277544628,0.4445599973989117
0.21106261,0.16993493,0.9276603125,0.6555324028079401,0.6577208639634764,0.6565205997269508,0.48904668093619774
0.1792466,0.15805495,0.9302159583333334,0.6896665711879901,0.6109809484252231,0.6479157887838709,0.4797542184040403
0.17372423,0.15736124,0.9294603749999999,0.7000426926236769,0.5748281047843985,0.6312521388943662,0.4616218989471147
0.17271042,0.15953875,0.9271695625,0.6438463508892651,0.6881876963584778,0.6651574219553243,0.4986407901163241
0.17061062,0.15303573,0.9305934375,0.7015904493896974,0.5898941796114148,0.6409107952875548,0.4721189373476943
0.16840866,0.1476481,0.9326538541666667,0.6906485577470896,0.6503182110175312,0.6698582310795811,0.5040863623093175
0.16730094,0.1474599,0.9323263541666666,0.6988815334164232,0.6247475469805571,0.6597360722559276,0.4927650957831716
0.16514166,0.14620024,0.9335277916666667,0.7435790533631694,0.5592868262831021,0.6383420815782217,0.469570744613007
0.16539688,0.14465165,0.9339790833333333,0.7132981192209937,0.6206704260973221,0.6637676745222414,0.49725269164326513
0.16455719,0.14161493,0.9353579375,0.709082205382596,0.6524626778830307,0.6795786935743842,0.5151581724658947
0.16299424,0.14269158,0.9347320833333334,0.6994044557107597,0.6645467888667544,0.6815028619395179,0.5173442498486862
0.16250543,0.1488767,0.9311832708333333,0.6637323853713528,0.698428370470533,0.6806350288908476,0.5163058496916251
0.16175693,0.14635447,0.9336014791666667,0.6910795355398496,0.6645807503923769,0.6775705225894447,0.5128896719681266
0.16101386,0.141935,0.9351072083333334,0.7335779760040173,0.5997662649640145,0.6599514178484347,0.4929167048515443
0.1602351,0.14075725,0.9355480208333333,0.704105833246857,0.6666954414589334,0.6848895275403035,0.5214227544718902
0.15826774,0.14093561,0.936044125,0.7166935977593796,0.6467752868840423,0.679940267267026,0.5156442969960381
0.1582925,0.14212698,0.9344005416666666,0.7002721576868371,0.6567960737154137,0.6778297185941777,0.513230008310025
0.15673836,0.151252,0.9275571874999999,0.8152207064443482,0.3990604140996754,0.5348419163370758,0.3669489880085627
0.15586269,0.14250088,0.9351751666666667,0.7195727191962751,0.6276990833848766,0.6705004501503777,0.5049928677129153
0.15536666,0.14222997,0.9349742916666667,0.7121007874201718,0.6390554837253009,0.6736017201630007,0.5084565142031461
0.15557949,0.15276852,0.9314377708333332,0.6531056859317259,0.7415055278330269,0.694474861399057,0.5323926495347849
0.15376332,0.14306608,0.934252125,0.7001187292576474,0.6553750456884808,0.6769252094144956,0.5120091799951978
0.1520547,0.14433059,0.9340788124999999,0.6996629380583341,0.6533342172268247,0.6756521859872247,0.5106062278170486
0.15008472,0.14293984,0.9352004583333333,0.7223501688770716,0.6220499990436892,0.6684585889347268,0.5026143409307661
0.14895101,0.15067571,0.9338066458333334,0.679164411514795,0.7036329910960941,0.6910869972820988,0.5285447892744414
0.14737058,0.144234,0.9348340416666667,0.7180362739340718,0.6254728522179307,0.6685380376367904,0.5025837636572772
0.14663087,0.1505238,0.9315221458333334,0.668618486056264,0.6914018541245073,0.6797552847191692,0.5152954584202923
0.14557056,0.15298219,0.9318061458333333,0.6678067277477566,0.6985372253846,0.6827902251732174,0.5187652130624799
0.14339127,0.14770362,0.9332541875,0.7114416319283867,0.6141385813585387,0.6591788273155736,0.49213805989099413
0.13951926,0.15564609,0.9312447500000001,0.6742090052266356,0.6707139905101263,0.6723346572638809,0.5068378018830989
0.13920139,0.15207607,0.9304133541666667,0.7079847805204043,0.5748756349415445,0.6344787286828228,0.46508259405768887
0.13778932,0.16070054,0.9218266666666667,0.6273164010536204,0.6301823834286182,0.6285779987563085,0.45847626340729597
0.1361523,0.1540097,0.9316087291666667,0.7105698645615355,0.589389027814113,0.6442735613243029,0.47566917938367553
0.13405576,0.1573974,0.9299816875,0.6984935751383077,0.587463967233625,0.6380559508577588,0.46877880655289994
0.13305235,0.16027516,0.9307511875,0.684939047871644,0.6322940048665835,0.6574198954987763,0.4899651517685497
0.13319494,0.15831164,0.92769475,0.6848767097185926,0.5767578566722417,0.6261477207288861,0.45608233095487133
0.13213162,0.15939486,0.9265204375,0.6607447522277567,0.6178898067919408,0.6385231148380496,0.4693012951255894
0.12984438,0.16150054,0.9312732916666666,0.6851558413653243,0.640954903047853,0.6622097598137335,0.49536244168978005
0.12976837,0.16207054,0.9307157916666666,0.6920836425469781,0.6131628302458578,0.6501508802094051,0.48188236899396364
0.12894118,0.16163945,0.9258483541666667,0.673320713370676,0.5698454727243698,0.6172320217309417,0.4465740333006686
0.12751408,0.16301093,0.9260314791666666,0.63712923765767,0.6898801408413233,0.6622709924940255,0.4953585722926337
0.12689483,0.16620445,0.9262407708333333,0.6637472276728413,0.6050960331688483,0.632877150362721,0.46317245508173444
0.12503703,0.16593057,0.9283305,0.7026379252463092,0.5494490136931098,0.6166716810557739,0.44617566431675393
0.12428408,0.16577213,0.9271109166666667,0.6708190905724123,0.6001615681702637,0.6334654069613415,0.4637652211215696
0.12350967,0.16996339,0.9256609583333333,0.6531084053802422,0.6240633382491796,0.6381354048093402,0.46882552251177156
0.12231181,0.16849971,0.926627375,0.6612310626917366,0.6192465936086236,0.6393959699498766,0.47017436258251866
0.12125795,0.16682965,0.9285030833333333,0.6865528677854544,0.5872575764786341,0.633001515224968,0.463404278420679
0.12025424,0.1724598,0.9275025416666667,0.6801674109713314,0.5846971718773213,0.6287545815375857,0.4587990704449698
0.1196527,0.17487484,0.92408675,0.6347973500761805,0.652942405304886,0.6436681135892928,0.47482481947672517
0.11951008,0.17271656,0.9255492291666667,0.6508780703060691,0.6282170160704803,0.6392472631360018,0.47000050235176605
0.11813151,0.1735329,0.9251316458333334,0.6553770030180186,0.6061469549460591,0.6297371354681278,0.45991729356166433
0.117833056,0.17527139,0.9285782499999999,0.6784936034999964,0.6084443222409932,0.6414640890478844,0.47241717616812795
0.11824661,0.17357272,0.9285090833333334,0.6681676904256433,0.6347901800767719,0.6509921812682369,0.4829027088104636
0.117160596,0.17524512,0.92362175,0.6444960328380338,0.6093388881283215,0.626274737679752,0.4561141526286647
0.11595384,0.17303516,0.9264691666666667,0.6657689983597814,0.6024368967196265,0.6324311797747457,0.4626997872054793
0.11623755,0.17775337,0.9247539791666667,0.6665676264929812,0.5669126446985591,0.6126387889129394,0.44180609280729505
0.11608229,0.17909163,0.9241510833333333,0.6508084452736643,0.5989453676891101,0.6237408075614939,0.45345368634479183
0.11584788,0.18010795,0.9238915833333333,0.6481596649267236,0.6034331619869742,0.6248354203816501,0.454590495048943
0.11487288,0.1791425,0.926014125,0.6463618898178507,0.6541893362466361,0.6500935604997862,0.48182435989661154
0.113526225,0.17916209,0.9247641666666666,0.6582301385904505,0.5901688634754021,0.6222706275471735,0.45194854327141276
0.112494916,0.18012615,0.9269304375,0.6730558865376186,0.5915883349967364,0.6296331537236973,0.45973112897036206
0.11247941,0.17767152,0.9249979791666667,0.6508610927414646,0.6181028851260485,0.6338976397323064,0.4642584375751347
0.11276191,0.17988369,0.925507,0.6706859352045873,0.5716074585014315,0.6171258681125178,0.44659910728601415
0.11158095,0.18443082,0.9233486041666666,0.6335371561822181,0.6431414172329147,0.6381663813653342,0.4689318165108724
0.11215995,0.18716353,0.9244564375,0.6523652238744564,0.6013168642675193,0.6257008668024109,0.45552947358612483
0.11108088,0.1865686,0.9224681458333333,0.6330299771575576,0.625222536856926,0.6288999725000285,0.45892016100351724
0.11080929,0.18401513,0.9238446041666667,0.6449542160505076,0.6122011105888483,0.6280821465891147,0.458148210783335
0.110862,0.18474647,0.9240816041666666,0.638773670499457,0.6394851930029042,0.6389626795454695,0.4696976079193081
