Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.29798496,0.26505628,0.8862375416666667,0.47932429923223313,0.8867885768987578,0.6218732828569156,0.4516878009450088
0.17446437,0.15854946,0.9266199791666667,0.6378330073965923,0.700319049854804,0.6674421054879707,0.50119323506591
0.17246647,0.15829852,0.9260599791666666,0.6424912148531237,0.6673837252692034,0.6546649091522686,0.48695738508484754
0.17171054,0.15400411,0.9294485833333332,0.6869842114874821,0.6037646548313457,0.6426195653971029,0.47379194400237357
0.17120063,0.15646401,0.9283893333333333,0.7309046422085566,0.5023714234800161,0.5954196283714319,0.4247420424199071
0.17012835,0.15166146,0.9296549791666666,0.6743110810074178,0.638852887856511,0.6560874715796088,0.4886466313682212
0.16937418,0.15357934,0.9279250416666667,0.6523747547973051,0.6713050989780858,0.6616968795797915,0.4948535527539208
0.16697694,0.14847736,0.9318575416666667,0.7123803734310036,0.5884396428657633,0.6444977023243115,0.47616398398676074
0.16686884,0.14663398,0.93199725,0.6752507719929861,0.6804816767897053,0.6778309329221948,0.513254691984123
0.16580722,0.14505845,0.933450375,0.7053488673388129,0.6291982596867741,0.6651009481991013,0.49888209716675636
0.16410767,0.1446384,0.93270125,0.6773799851459719,0.6862439082353944,0.681755181645515,0.5175575636420656
0.16349073,0.14431688,0.9344495416666667,0.7066482694449803,0.6425935453878899,0.6730988505379648,0.507803398070737
0.16360167,0.14073502,0.9357943958333333,0.7202790648892679,0.6352915592365376,0.6751179360199191,0.5102427339906002
0.1621335,0.1465677,0.9315470208333334,0.7617594452298793,0.505230482140698,0.6073678379520302,0.43705134649102806
0.16109791,0.1458106,0.9307425625000001,0.6517486295361425,0.7315939007392283,0.6893618363186836,0.5264667322780441
0.1595087,0.14287777,0.9358888125,0.768580677835967,0.5564704211532016,0.645352121839261,0.477593734069514
0.15823269,0.14107889,0.9363616041666667,0.7490496978391997,0.5925678355057262,0.6616747670942142,0.49522447584268225
0.15708739,0.14086922,0.9359165416666666,0.7070764586682119,0.6662321134561725,0.6860449860636787,0.5228162892978704
0.1553525,0.14214024,0.9347599791666668,0.701870944554986,0.6579579991512866,0.679198417003406,0.5148204582108792
0.15466428,0.1436622,0.9323111666666667,0.661167177367147,0.7306659326580174,0.694144768825193,0.5320550558736084
0.15233472,0.14094836,0.9360645625,0.7171758789808829,0.6471107504966478,0.680327172944404,0.5161888262731822
0.15168016,0.14123598,0.9360502916666666,0.738768403790552,0.605128405800802,0.6652875405709044,0.49940054747966767
0.14894357,0.14294535,0.9348943333333333,0.7082956376405238,0.6467224754558027,0.6761068376747934,0.511328781096189
0.14825688,0.148426,0.930289625,0.7550606795246668,0.49600091859163564,0.5986225240428202,0.427801673478475
0.14310482,0.14597267,0.9319652291666667,0.732239989153629,0.554389714563361,0.6310132020701555,0.4615471215681328
0.13906586,0.14926298,0.9314745,0.7222929584645242,0.5640330139328444,0.6334206772381089,0.4641933072140498
0.1358729,0.1497677,0.931113375,0.6816601970082923,0.6477707289355201,0.6642491709209937,0.4980340204489229
0.13151868,0.15472904,0.9301775,0.6815329998308677,0.6298796346070834,0.6546612970212446,0.4871051997635985
