Batch Size,Learning Rate,Init Hid Dim,Validation Loss,Test Loss,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Test CSI Score
16,0.05,16,0.13941901922225952,0.13889175653457642,0.9366350208333334,0.7315183800189735,0.7072267699839108,0.7190393914780262,0.5614900276288682
16,0.05,32,0.14342179894447327,0.14527274668216705,0.9338781875,0.7145713780339324,0.7053129052802269,0.7098959838644741,0.5504688863409251
16,0.1,8,0.14364179968833923,0.14309674501419067,0.9359685208333333,0.729703740148068,0.701872801779921,0.7155092656420803,0.557155637814605
16,0.1,16,0.14227478206157684,0.14041492342948914,0.9358559166666667,0.7232647220040158,0.7140376909757892,0.718536970782272,0.5608760634572822
16,0.1,32,0.1410486102104187,0.14054709672927856,0.9366123125,0.7444861385986234,0.6811680680399725,0.7113799221696322,0.5522543044438146
32,0.01,8,0.15306268632411957,0.1461266726255417,0.9330898947368421,0.7432075552785955,0.6355666996210855,0.6851853686174914,0.5211269727786865
32,0.01,16,0.15265409648418427,0.1446072906255722,0.9337275789473685,0.7504820911070297,0.6314872120929241,0.6858616068265531,0.5219097245688866
