Batch Size,Learning Rate,Init Hid Dim,Validation Loss,Test Loss,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Test CSI Score
32,0.05,8,0.1546095758676529,0.14510172605514526,0.9338825263157895,0.747827866204312,0.6380336870114263,0.6885815825066735,0.5250662742886005
32,0.05,16,0.15195152163505554,0.14554688334465027,0.933099052631579,0.7238499101758813,0.6726716600574069,0.6973230218407244,0.5353000271994244
32,0.1,8,0.15330301225185394,0.1463998705148697,0.932826,0.7534854181657259,0.614806334598832,0.6771181762663875,0.5118508426968441
32,0.1,16,0.15447106957435608,0.14574295282363892,0.9336453684210526,0.7284657478213589,0.6708864248620876,0.6984914744558923,0.5366783703271415
